,TransactionNo,Items,Daypart,DayType,Year,Month
11550,5743,Baguette,Afternoon,Weekday,2017,01
11551,5743,Bread,Afternoon,Weekday,2017,01
11552,5744,Bread,Afternoon,Weekday,2017,01
11553,5744,Pastry,Afternoon,Weekday,2017,01
11554,5744,Tea,Afternoon,Weekday,2017,01
11555,5744,Coffee,Afternoon,Weekday,2017,01
11556,5745,Cake,Afternoon,Weekday,2017,01
11557,5745,Bread,Afternoon,Weekday,2017,01
11558,5746,Sandwich,Afternoon,Weekday,2017,01
11559,5746,Coke,Afternoon,Weekday,2017,01
11560,5747,Coke,Afternoon,Weekday,2017,01
11561,5747,Cake,Afternoon,Weekday,2017,01
11562,5748,Hot chocolate,Afternoon,Weekday,2017,01
11563,5748,Coffee,Afternoon,Weekday,2017,01
11564,5748,Pastry,Afternoon,Weekday,2017,01
11565,5748,Bread,Afternoon,Weekday,2017,01
11566,5749,Spanish Brunch,Afternoon,Weekday,2017,01
11567,5749,Chicken Stew,Afternoon,Weekday,2017,01
11568,5749,Tea,Afternoon,Weekday,2017,01
11569,5749,Cookies,Afternoon,Weekday,2017,01
11570,5751,Cake,Afternoon,Weekday,2017,01
11571,5752,Coffee,Afternoon,Weekday,2017,01
11572,5752,Coffee,Afternoon,Weekday,2017,01
11573,5753,Coffee,Afternoon,Weekday,2017,01
11574,5754,Bread,Afternoon,Weekday,2017,01
11575,5755,Bread,Afternoon,Weekday,2017,01
11576,5755,Sandwich,Afternoon,Weekday,2017,01
11577,5756,Coffee,Afternoon,Weekday,2017,01
11578,5756,Bread,Afternoon,Weekday,2017,01
11579,5756,Sandwich,Afternoon,Weekday,2017,01
11580,5757,Coffee,Afternoon,Weekday,2017,01
11581,5757,Coffee,Afternoon,Weekday,2017,01
11582,5757,Cake,Afternoon,Weekday,2017,01
11583,5758,Granola,Afternoon,Weekday,2017,01
11584,5758,Extra Salami or Feta,Afternoon,Weekday,2017,01
11585,5758,Coffee,Afternoon,Weekday,2017,01
11586,5759,Soup,Afternoon,Weekday,2017,01
11587,5759,Juice,Afternoon,Weekday,2017,01
11588,5759,Coffee,Afternoon,Weekday,2017,01
11589,5760,Sandwich,Afternoon,Weekday,2017,01
11590,5761,Baguette,Afternoon,Weekday,2017,01
11591,5762,Coffee,Afternoon,Weekday,2017,01
11592,5763,Coffee,Afternoon,Weekday,2017,01
11593,5764,Hot chocolate,Afternoon,Weekday,2017,01
11594,5764,Coffee,Afternoon,Weekday,2017,01
11595,5764,Alfajores,Afternoon,Weekday,2017,01
11596,5765,Tea,Afternoon,Weekday,2017,01
11597,5765,Coffee,Afternoon,Weekday,2017,01
11598,5765,Bread,Afternoon,Weekday,2017,01
11599,5766,Cake,Afternoon,Weekday,2017,01
11600,5766,Coffee,Afternoon,Weekday,2017,01
11601,5766,Cookies,Afternoon,Weekday,2017,01
11602,5767,Bread,Afternoon,Weekday,2017,01
11603,5768,Bread,Afternoon,Weekday,2017,01
11604,5769,Cookies,Afternoon,Weekday,2017,01
11605,5769,Tea,Afternoon,Weekday,2017,01
11606,5769,Bread,Afternoon,Weekday,2017,01
11607,5770,Coffee,Afternoon,Weekday,2017,01
11608,5770,Vegan mincepie,Afternoon,Weekday,2017,01
11609,5770,Cake,Afternoon,Weekday,2017,01
11610,5771,Bread,Afternoon,Weekday,2017,01
11611,5771,Coffee,Afternoon,Weekday,2017,01
11612,5771,Hot chocolate,Afternoon,Weekday,2017,01
11613,5772,Bread,Afternoon,Weekday,2017,01
11614,5773,Juice,Afternoon,Weekday,2017,01
11615,5773,Cookies,Afternoon,Weekday,2017,01
11616,5773,Brownie,Afternoon,Weekday,2017,01
11617,5773,Alfajores,Afternoon,Weekday,2017,01
11618,5773,Coffee,Afternoon,Weekday,2017,01
11619,5774,Tea,Evening,Weekday,2017,01
11620,5774,Truffles,Evening,Weekday,2017,01
11621,5774,Cookies,Evening,Weekday,2017,01
11622,5775,Coffee,Evening,Weekday,2017,01
11623,5775,Coke,Evening,Weekday,2017,01
11624,5776,Bread,Morning,Weekday,2017,02
11625,5777,Coffee,Morning,Weekday,2017,02
11626,5777,Bread,Morning,Weekday,2017,02
11627,5777,Toast,Morning,Weekday,2017,02
11628,5778,Bread,Morning,Weekday,2017,02
11629,5778,Bread,Morning,Weekday,2017,02
11630,5778,Coffee,Morning,Weekday,2017,02
11631,5779,Cookies,Morning,Weekday,2017,02
11632,5780,Coffee,Morning,Weekday,2017,02
11633,5780,Bread,Morning,Weekday,2017,02
11634,5781,Farm House,Morning,Weekday,2017,02
11635,5782,Bread,Morning,Weekday,2017,02
11636,5783,Coffee,Morning,Weekday,2017,02
11637,5783,Cookies,Morning,Weekday,2017,02
11638,5784,Baguette,Morning,Weekday,2017,02
11639,5785,Bread,Morning,Weekday,2017,02
11640,5785,Bread,Morning,Weekday,2017,02
11641,5786,Alfajores,Morning,Weekday,2017,02
11642,5787,Juice,Morning,Weekday,2017,02
11643,5787,Hot chocolate,Morning,Weekday,2017,02
11644,5787,Coffee,Morning,Weekday,2017,02
11645,5787,Tea,Morning,Weekday,2017,02
11646,5787,Pastry,Morning,Weekday,2017,02
11647,5787,Brownie,Morning,Weekday,2017,02
11648,5788,Coffee,Morning,Weekday,2017,02
11649,5788,Coffee,Morning,Weekday,2017,02
11650,5788,Bread,Morning,Weekday,2017,02
11651,5789,Cake,Morning,Weekday,2017,02
11652,5789,Coffee,Morning,Weekday,2017,02
11653,5790,Coffee,Morning,Weekday,2017,02
11654,5790,Cake,Morning,Weekday,2017,02
11655,5791,Bread,Morning,Weekday,2017,02
11656,5792,Bread,Morning,Weekday,2017,02
11657,5792,Bread,Morning,Weekday,2017,02
11658,5793,Juice,Morning,Weekday,2017,02
11659,5793,Tea,Morning,Weekday,2017,02
11660,5793,Bread,Morning,Weekday,2017,02
11661,5793,Cake,Morning,Weekday,2017,02
11662,5794,Tea,Morning,Weekday,2017,02
11663,5794,Bread,Morning,Weekday,2017,02
11664,5794,Cookies,Morning,Weekday,2017,02
11665,5794,Sandwich,Morning,Weekday,2017,02
11666,5794,Juice,Morning,Weekday,2017,02
11667,5795,Bread,Afternoon,Weekday,2017,02
11668,5795,Cake,Afternoon,Weekday,2017,02
11669,5796,Coke,Afternoon,Weekday,2017,02
11670,5796,Alfajores,Afternoon,Weekday,2017,02
11671,5796,Hot chocolate,Afternoon,Weekday,2017,02
11672,5797,Cake,Afternoon,Weekday,2017,02
11673,5798,Sandwich,Afternoon,Weekday,2017,02
11674,5799,Tea,Afternoon,Weekday,2017,02
11675,5799,Cake,Afternoon,Weekday,2017,02
11676,5799,Pastry,Afternoon,Weekday,2017,02
11677,5800,Bread,Afternoon,Weekday,2017,02
11678,5800,Coffee,Afternoon,Weekday,2017,02
11679,5800,Coffee,Afternoon,Weekday,2017,02
11680,5800,Soup,Afternoon,Weekday,2017,02
11681,5800,Soup,Afternoon,Weekday,2017,02
11682,5800,Bread,Afternoon,Weekday,2017,02
11683,5800,Farm House,Afternoon,Weekday,2017,02
11684,5801,Sandwich,Afternoon,Weekday,2017,02
11685,5801,Bread,Afternoon,Weekday,2017,02
11686,5802,Tea,Afternoon,Weekday,2017,02
11687,5802,Mineral water,Afternoon,Weekday,2017,02
11688,5802,Soup,Afternoon,Weekday,2017,02
11689,5802,Cake,Afternoon,Weekday,2017,02
11690,5803,Bread,Afternoon,Weekday,2017,02
11691,5803,Chicken Stew,Afternoon,Weekday,2017,02
11692,5803,Sandwich,Afternoon,Weekday,2017,02
11693,5803,Coffee,Afternoon,Weekday,2017,02
11694,5804,Medialuna,Afternoon,Weekday,2017,02
11695,5805,Jam,Afternoon,Weekday,2017,02
11696,5805,Scandinavian,Afternoon,Weekday,2017,02
11697,5806,Cake,Afternoon,Weekday,2017,02
11698,5807,Juice,Afternoon,Weekday,2017,02
11699,5807,Coffee,Afternoon,Weekday,2017,02
11700,5807,Coffee,Afternoon,Weekday,2017,02
11701,5807,Bare Popcorn,Afternoon,Weekday,2017,02
11702,5807,Salad,Afternoon,Weekday,2017,02
11703,5807,Extra Salami or Feta,Afternoon,Weekday,2017,02
11704,5807,Spanish Brunch,Afternoon,Weekday,2017,02
11705,5807,Farm House,Afternoon,Weekday,2017,02
11706,5808,Bare Popcorn,Afternoon,Weekday,2017,02
11707,5809,Valentine's card,Afternoon,Weekday,2017,02
11708,5810,Tea,Afternoon,Weekday,2017,02
11709,5810,Sandwich,Afternoon,Weekday,2017,02
11710,5810,Bread,Afternoon,Weekday,2017,02
11711,5810,Cake,Afternoon,Weekday,2017,02
11712,5811,Tea,Afternoon,Weekday,2017,02
11713,5811,Tea,Afternoon,Weekday,2017,02
11714,5811,Spanish Brunch,Afternoon,Weekday,2017,02
11715,5811,Chicken Stew,Afternoon,Weekday,2017,02
11716,5811,Fudge,Afternoon,Weekday,2017,02
11717,5811,Alfajores,Afternoon,Weekday,2017,02
11718,5812,Coffee,Afternoon,Weekday,2017,02
11719,5813,Coffee,Afternoon,Weekday,2017,02
11720,5813,Pastry,Afternoon,Weekday,2017,02
11721,5813,Bread,Afternoon,Weekday,2017,02
11722,5814,Bread,Afternoon,Weekday,2017,02
11723,5814,Alfajores,Afternoon,Weekday,2017,02
11724,5815,Coffee,Afternoon,Weekday,2017,02
11725,5815,Coffee,Afternoon,Weekday,2017,02
11726,5815,Cookies,Afternoon,Weekday,2017,02
11727,5816,Bread,Afternoon,Weekday,2017,02
11728,5817,Coffee,Afternoon,Weekday,2017,02
11729,5818,Coffee,Afternoon,Weekday,2017,02
11730,5818,Coffee,Afternoon,Weekday,2017,02
11731,5818,Juice,Afternoon,Weekday,2017,02
11732,5818,Cake,Afternoon,Weekday,2017,02
11733,5818,Alfajores,Afternoon,Weekday,2017,02
11734,5819,Hot chocolate,Afternoon,Weekday,2017,02
11735,5820,Coke,Afternoon,Weekday,2017,02
11736,5820,Sandwich,Afternoon,Weekday,2017,02
11737,5821,Bread,Afternoon,Weekday,2017,02
11738,5822,Baguette,Afternoon,Weekday,2017,02
11739,5823,Coffee,Afternoon,Weekday,2017,02
11740,5823,Bread,Afternoon,Weekday,2017,02
11741,5823,Cookies,Afternoon,Weekday,2017,02
11742,5823,Juice,Afternoon,Weekday,2017,02
11743,5824,Coffee,Evening,Weekday,2017,02
11744,5824,Cake,Evening,Weekday,2017,02
11745,5826,Bread,Morning,Weekday,2017,03
11746,5827,Bread,Morning,Weekday,2017,03
11747,5828,Bread,Morning,Weekday,2017,03
11748,5828,Toast,Morning,Weekday,2017,03
11749,5829,Bread,Morning,Weekday,2017,03
11750,5829,Tea,Morning,Weekday,2017,03
11751,5829,Toast,Morning,Weekday,2017,03
11752,5829,Cake,Morning,Weekday,2017,03
11753,5830,Toast,Morning,Weekday,2017,03
11754,5830,Bread,Morning,Weekday,2017,03
11755,5831,Cookies,Morning,Weekday,2017,03
11756,5832,Coffee,Morning,Weekday,2017,03
11757,5832,Coffee,Morning,Weekday,2017,03
11758,5832,Toast,Morning,Weekday,2017,03
11759,5833,Bread,Morning,Weekday,2017,03
11760,5833,Pastry,Morning,Weekday,2017,03
11761,5834,Bread,Morning,Weekday,2017,03
11762,5834,Hot chocolate,Morning,Weekday,2017,03
11763,5834,Medialuna,Morning,Weekday,2017,03
11764,5835,Farm House,Morning,Weekday,2017,03
11765,5836,Coffee,Morning,Weekday,2017,03
11766,5837,Farm House,Morning,Weekday,2017,03
11767,5837,Gingerbread syrup,Morning,Weekday,2017,03
11768,5838,Coffee,Morning,Weekday,2017,03
11769,5838,Coffee,Morning,Weekday,2017,03
11770,5838,Coffee,Morning,Weekday,2017,03
11771,5838,Bread,Morning,Weekday,2017,03
11772,5838,Pastry,Morning,Weekday,2017,03
11773,5838,Alfajores,Morning,Weekday,2017,03
11774,5839,Coffee,Morning,Weekday,2017,03
11775,5839,Sandwich,Morning,Weekday,2017,03
11776,5839,Baguette,Morning,Weekday,2017,03
11777,5840,Coffee,Morning,Weekday,2017,03
11778,5840,Medialuna,Morning,Weekday,2017,03
11779,5841,Bread,Morning,Weekday,2017,03
11780,5842,Scandinavian,Morning,Weekday,2017,03
11781,5843,Cookies,Morning,Weekday,2017,03
11782,5843,Bread,Morning,Weekday,2017,03
11783,5843,Bread,Morning,Weekday,2017,03
11784,5844,Coke,Morning,Weekday,2017,03
11785,5845,Medialuna,Morning,Weekday,2017,03
11786,5845,Pastry,Morning,Weekday,2017,03
11787,5846,Coffee,Morning,Weekday,2017,03
11788,5846,Tea,Morning,Weekday,2017,03
11789,5846,Toast,Morning,Weekday,2017,03
11790,5847,Alfajores,Morning,Weekday,2017,03
11791,5848,Bread,Morning,Weekday,2017,03
11792,5849,Coffee,Morning,Weekday,2017,03
11793,5849,Bread,Morning,Weekday,2017,03
11794,5849,Bread,Morning,Weekday,2017,03
11795,5850,Coffee,Morning,Weekday,2017,03
11796,5850,Bread,Morning,Weekday,2017,03
11797,5850,Sandwich,Morning,Weekday,2017,03
11798,5851,Coffee,Morning,Weekday,2017,03
11799,5851,Alfajores,Morning,Weekday,2017,03
11800,5852,Truffles,Morning,Weekday,2017,03
11801,5852,Juice,Morning,Weekday,2017,03
11802,5852,Coffee,Morning,Weekday,2017,03
11803,5852,Bread,Morning,Weekday,2017,03
11804,5852,Pastry,Morning,Weekday,2017,03
11805,5852,Scone,Morning,Weekday,2017,03
11806,5853,Scandinavian,Morning,Weekday,2017,03
11807,5853,Bread,Morning,Weekday,2017,03
11808,5854,Bread,Morning,Weekday,2017,03
11809,5855,Tea,Afternoon,Weekday,2017,03
11810,5855,Soup,Afternoon,Weekday,2017,03
11811,5856,Soup,Afternoon,Weekday,2017,03
11812,5856,Truffles,Afternoon,Weekday,2017,03
11813,5857,Soup,Afternoon,Weekday,2017,03
11814,5857,Scone,Afternoon,Weekday,2017,03
11815,5857,Tea,Afternoon,Weekday,2017,03
11816,5858,Truffles,Afternoon,Weekday,2017,03
11817,5858,Sandwich,Afternoon,Weekday,2017,03
11818,5859,Soup,Afternoon,Weekday,2017,03
11819,5859,Coffee,Afternoon,Weekday,2017,03
11820,5860,Cake,Afternoon,Weekday,2017,03
11821,5861,Soup,Afternoon,Weekday,2017,03
11822,5862,Coffee,Afternoon,Weekday,2017,03
11823,5862,Toast,Afternoon,Weekday,2017,03
11824,5863,Bread,Afternoon,Weekday,2017,03
11825,5864,Bread,Afternoon,Weekday,2017,03
11826,5865,Tea,Afternoon,Weekday,2017,03
11827,5865,Bread,Afternoon,Weekday,2017,03
11828,5866,Coffee,Afternoon,Weekday,2017,03
11829,5866,Chicken Stew,Afternoon,Weekday,2017,03
11830,5866,Toast,Afternoon,Weekday,2017,03
11831,5867,Bread,Afternoon,Weekday,2017,03
11832,5868,Sandwich,Afternoon,Weekday,2017,03
11833,5868,Coffee,Afternoon,Weekday,2017,03
11834,5868,Cake,Afternoon,Weekday,2017,03
11835,5868,Coffee,Afternoon,Weekday,2017,03
11836,5868,Sandwich,Afternoon,Weekday,2017,03
11837,5869,Cake,Afternoon,Weekday,2017,03
11838,5870,Cookies,Afternoon,Weekday,2017,03
11839,5870,Bread,Afternoon,Weekday,2017,03
11840,5871,Coffee,Afternoon,Weekday,2017,03
11841,5871,Hot chocolate,Afternoon,Weekday,2017,03
11842,5871,Juice,Afternoon,Weekday,2017,03
11843,5871,Truffles,Afternoon,Weekday,2017,03
11844,5871,Mineral water,Afternoon,Weekday,2017,03
11845,5871,Sandwich,Afternoon,Weekday,2017,03
11846,5871,Sandwich,Afternoon,Weekday,2017,03
11847,5872,Coffee,Afternoon,Weekday,2017,03
11848,5872,Sandwich,Afternoon,Weekday,2017,03
11849,5873,Coffee,Afternoon,Weekday,2017,03
11850,5873,Bread,Afternoon,Weekday,2017,03
11851,5874,Tea,Afternoon,Weekday,2017,03
11852,5874,Coffee,Afternoon,Weekday,2017,03
11853,5874,Bread,Afternoon,Weekday,2017,03
11854,5875,Afternoon with the baker,Afternoon,Weekday,2017,03
11855,5876,Tea,Afternoon,Weekday,2017,03
11856,5876,Cookies,Afternoon,Weekday,2017,03
11857,5877,Coffee,Afternoon,Weekday,2017,03
11858,5877,Soup,Afternoon,Weekday,2017,03
11859,5878,Soup,Afternoon,Weekday,2017,03
11860,5878,Coffee,Afternoon,Weekday,2017,03
11861,5879,Farm House,Afternoon,Weekday,2017,03
11862,5880,Coffee,Afternoon,Weekday,2017,03
11863,5880,Cake,Afternoon,Weekday,2017,03
11864,5881,Coffee,Afternoon,Weekday,2017,03
11865,5882,Coffee,Afternoon,Weekday,2017,03
11866,5883,Coffee,Afternoon,Weekday,2017,03
11867,5883,Tea,Afternoon,Weekday,2017,03
11868,5884,Bread,Afternoon,Weekday,2017,03
11869,5884,Bread,Afternoon,Weekday,2017,03
11870,5884,Eggs,Afternoon,Weekday,2017,03
11871,5885,Baguette,Afternoon,Weekday,2017,03
11872,5885,Scandinavian,Afternoon,Weekday,2017,03
11873,5886,Coffee,Afternoon,Weekday,2017,03
11874,5886,Bread,Afternoon,Weekday,2017,03
11875,5887,Coffee,Afternoon,Weekday,2017,03
11876,5887,Scone,Afternoon,Weekday,2017,03
11877,5888,Eggs,Afternoon,Weekday,2017,03
11878,5888,Hot chocolate,Afternoon,Weekday,2017,03
11879,5888,Coffee,Afternoon,Weekday,2017,03
11880,5888,Alfajores,Afternoon,Weekday,2017,03
11881,5889,Bread,Evening,Weekday,2017,03
11882,5889,Tea,Evening,Weekday,2017,03
11883,5890,Coffee,Morning,Weekend,2017,04
11884,5891,Coffee,Morning,Weekend,2017,04
11885,5892,Cake,Morning,Weekend,2017,04
11886,5893,Pastry,Morning,Weekend,2017,04
11887,5893,Baguette,Morning,Weekend,2017,04
11888,5894,Coffee,Morning,Weekend,2017,04
11889,5894,Coffee,Morning,Weekend,2017,04
11890,5894,Toast,Morning,Weekend,2017,04
11891,5895,Extra Salami or Feta,Morning,Weekend,2017,04
11892,5895,Coffee,Morning,Weekend,2017,04
11893,5896,Bread,Morning,Weekend,2017,04
11894,5896,Pastry,Morning,Weekend,2017,04
11895,5897,Scandinavian,Morning,Weekend,2017,04
11896,5898,Pastry,Morning,Weekend,2017,04
11897,5898,Coffee,Morning,Weekend,2017,04
11898,5899,Coffee,Morning,Weekend,2017,04
11899,5899,Coffee,Morning,Weekend,2017,04
11900,5899,Cookies,Morning,Weekend,2017,04
11901,5900,Coffee,Morning,Weekend,2017,04
11902,5901,Farm House,Morning,Weekend,2017,04
11903,5902,Farm House,Morning,Weekend,2017,04
11904,5902,Cake,Morning,Weekend,2017,04
11905,5903,Coffee,Morning,Weekend,2017,04
11906,5903,Coffee,Morning,Weekend,2017,04
11907,5904,Coffee,Morning,Weekend,2017,04
11908,5905,Coffee,Morning,Weekend,2017,04
11909,5905,Bread,Morning,Weekend,2017,04
11910,5905,Bread,Morning,Weekend,2017,04
11911,5905,Pastry,Morning,Weekend,2017,04
11912,5906,Bread,Morning,Weekend,2017,04
11913,5907,Toast,Morning,Weekend,2017,04
11914,5907,Truffles,Morning,Weekend,2017,04
11915,5907,Bread,Morning,Weekend,2017,04
11916,5908,Bread,Morning,Weekend,2017,04
11917,5909,Jam,Morning,Weekend,2017,04
11918,5910,Coffee,Morning,Weekend,2017,04
11919,5910,Coffee,Morning,Weekend,2017,04
11920,5911,Coffee,Morning,Weekend,2017,04
11921,5912,Bread,Morning,Weekend,2017,04
11922,5913,Coffee,Morning,Weekend,2017,04
11923,5914,Tea,Morning,Weekend,2017,04
11924,5914,Coffee,Morning,Weekend,2017,04
11925,5914,Cake,Morning,Weekend,2017,04
11926,5915,Coffee,Morning,Weekend,2017,04
11927,5915,Coffee,Morning,Weekend,2017,04
11928,5915,Brownie,Morning,Weekend,2017,04
11929,5916,Farm House,Morning,Weekend,2017,04
11930,5917,Coffee,Morning,Weekend,2017,04
11931,5918,Sandwich,Morning,Weekend,2017,04
11932,5918,Coffee,Morning,Weekend,2017,04
11933,5919,Farm House,Morning,Weekend,2017,04
11934,5919,Pastry,Morning,Weekend,2017,04
11935,5920,Tea,Morning,Weekend,2017,04
11936,5920,Truffles,Morning,Weekend,2017,04
11937,5921,Bread,Morning,Weekend,2017,04
11938,5922,Bread,Morning,Weekend,2017,04
11939,5923,Hot chocolate,Morning,Weekend,2017,04
11940,5924,Bread,Morning,Weekend,2017,04
11941,5924,Baguette,Morning,Weekend,2017,04
11942,5925,Bread,Morning,Weekend,2017,04
11943,5926,Bread,Morning,Weekend,2017,04
11944,5927,Scandinavian,Morning,Weekend,2017,04
11945,5927,Farm House,Morning,Weekend,2017,04
11946,5928,Pastry,Morning,Weekend,2017,04
11947,5928,Bread,Morning,Weekend,2017,04
11948,5929,Sandwich,Morning,Weekend,2017,04
11949,5930,Bread,Morning,Weekend,2017,04
11950,5930,Baguette,Morning,Weekend,2017,04
11951,5931,Coffee,Morning,Weekend,2017,04
11952,5931,Coffee,Morning,Weekend,2017,04
11953,5931,Hot chocolate,Morning,Weekend,2017,04
11954,5931,Cake,Morning,Weekend,2017,04
11955,5932,Coffee,Morning,Weekend,2017,04
11956,5932,Pastry,Morning,Weekend,2017,04
11957,5933,Coffee,Afternoon,Weekend,2017,04
11958,5933,Coffee,Afternoon,Weekend,2017,04
11959,5934,Coffee,Afternoon,Weekend,2017,04
11960,5934,Coffee,Afternoon,Weekend,2017,04
11961,5934,Cake,Afternoon,Weekend,2017,04
11962,5934,Brownie,Afternoon,Weekend,2017,04
11963,5935,The Nomad,Afternoon,Weekend,2017,04
11964,5935,Granola,Afternoon,Weekend,2017,04
11965,5935,Coffee,Afternoon,Weekend,2017,04
11966,5935,Coffee,Afternoon,Weekend,2017,04
11967,5935,Cookies,Afternoon,Weekend,2017,04
11968,5935,Pastry,Afternoon,Weekend,2017,04
11969,5935,Scone,Afternoon,Weekend,2017,04
11970,5935,Tea,Afternoon,Weekend,2017,04
11971,5936,Coffee,Afternoon,Weekend,2017,04
11972,5937,Bread,Afternoon,Weekend,2017,04
11973,5937,Fudge,Afternoon,Weekend,2017,04
11974,5937,Cookies,Afternoon,Weekend,2017,04
11975,5938,Scandinavian,Afternoon,Weekend,2017,04
11976,5938,Alfajores,Afternoon,Weekend,2017,04
11977,5939,Scone,Afternoon,Weekend,2017,04
11978,5939,Coffee,Afternoon,Weekend,2017,04
11979,5940,Bread,Afternoon,Weekend,2017,04
11980,5940,Pastry,Afternoon,Weekend,2017,04
11981,5940,Coffee,Afternoon,Weekend,2017,04
11982,5941,Tea,Afternoon,Weekend,2017,04
11983,5941,Alfajores,Afternoon,Weekend,2017,04
11984,5941,Pastry,Afternoon,Weekend,2017,04
11985,5942,Pastry,Afternoon,Weekend,2017,04
11986,5942,Coffee,Afternoon,Weekend,2017,04
11987,5942,Coffee,Afternoon,Weekend,2017,04
11988,5943,Sandwich,Afternoon,Weekend,2017,04
11989,5943,Sandwich,Afternoon,Weekend,2017,04
11990,5944,Cake,Afternoon,Weekend,2017,04
11991,5945,Medialuna,Afternoon,Weekend,2017,04
11992,5945,Bread,Afternoon,Weekend,2017,04
11993,5946,Coffee,Afternoon,Weekend,2017,04
11994,5946,Brownie,Afternoon,Weekend,2017,04
11995,5946,Cake,Afternoon,Weekend,2017,04
11996,5947,Cake,Afternoon,Weekend,2017,04
11997,5947,Cookies,Afternoon,Weekend,2017,04
11998,5947,Tea,Afternoon,Weekend,2017,04
11999,5947,Smoothies,Afternoon,Weekend,2017,04
12000,5947,Coffee,Afternoon,Weekend,2017,04
12001,5948,Tea,Afternoon,Weekend,2017,04
12002,5948,Coffee,Afternoon,Weekend,2017,04
12003,5948,Truffles,Afternoon,Weekend,2017,04
12004,5949,Bread,Afternoon,Weekend,2017,04
12005,5949,Brownie,Afternoon,Weekend,2017,04
12006,5950,Coffee,Afternoon,Weekend,2017,04
12007,5950,Spanish Brunch,Afternoon,Weekend,2017,04
12008,5951,Scandinavian,Afternoon,Weekend,2017,04
12009,5952,Cookies,Afternoon,Weekend,2017,04
12010,5953,Coffee,Afternoon,Weekend,2017,04
12011,5953,Mineral water,Afternoon,Weekend,2017,04
12012,5953,Bread,Afternoon,Weekend,2017,04
12013,5954,Spanish Brunch,Afternoon,Weekend,2017,04
12014,5954,Juice,Afternoon,Weekend,2017,04
12015,5954,Coffee,Afternoon,Weekend,2017,04
12016,5954,Coffee,Afternoon,Weekend,2017,04
12017,5954,Toast,Afternoon,Weekend,2017,04
12018,5955,Scone,Afternoon,Weekend,2017,04
12019,5956,Tea,Afternoon,Weekend,2017,04
12020,5956,Sandwich,Afternoon,Weekend,2017,04
12021,5957,Brownie,Afternoon,Weekend,2017,04
12022,5957,Coffee,Afternoon,Weekend,2017,04
12023,5957,Coffee,Afternoon,Weekend,2017,04
12024,5958,Sandwich,Afternoon,Weekend,2017,04
12025,5958,Sandwich,Afternoon,Weekend,2017,04
12026,5958,Bread,Afternoon,Weekend,2017,04
12027,5958,Coffee,Afternoon,Weekend,2017,04
12028,5959,Bread,Afternoon,Weekend,2017,04
12029,5959,Bread,Afternoon,Weekend,2017,04
12030,5960,Coffee,Afternoon,Weekend,2017,04
12031,5960,Coffee,Afternoon,Weekend,2017,04
12032,5960,Chicken Stew,Afternoon,Weekend,2017,04
12033,5960,Soup,Afternoon,Weekend,2017,04
12034,5960,Sandwich,Afternoon,Weekend,2017,04
12035,5961,Sandwich,Afternoon,Weekend,2017,04
12036,5961,Sandwich,Afternoon,Weekend,2017,04
12037,5961,Salad,Afternoon,Weekend,2017,04
12038,5961,Coffee,Afternoon,Weekend,2017,04
12039,5961,Coffee,Afternoon,Weekend,2017,04
12040,5961,Cake,Afternoon,Weekend,2017,04
12041,5962,Cake,Afternoon,Weekend,2017,04
12042,5963,Coffee,Afternoon,Weekend,2017,04
12043,5964,Cake,Afternoon,Weekend,2017,04
12044,5964,Scone,Afternoon,Weekend,2017,04
12045,5965,Scone,Afternoon,Weekend,2017,04
12046,5965,Coffee,Afternoon,Weekend,2017,04
12047,5965,Coffee,Afternoon,Weekend,2017,04
